/en/gary_cahill	 plays_for	 Burnley F.C.	 2004	 2005
/en/gary_cahill	 plays_for	 Sheffield United F.C.	 2007	 2007
/en/gary_cahill	 plays_for	 Aston Villa F.C.	 2004	 2008
/en/davide_somma	 plays_for	 San Jose Earthquakes	 2008	 2009
/en/davide_somma	 plays_for	 Leeds United A.F.C.	 2009-08	 null
/en/daniel_agger	 plays_for	 Liverpool F.C.	 2006	 null
/en/daniel_agger	 plays_for	 Denmark national football team	 2005	 null
/en/daniel_agger	 plays_for	 Brøndby IF	 2004	 2006
/en/robinho	 plays_for	 Manchester City F.C.	 2008	 2010
/en/robinho	 plays_for	 A.C. Milan	 2010	 null
/en/robinho	 plays_for	 Real Madrid C.F.	 2005	 2008
/en/robinho	 plays_for	 Santos FC	 2002	 2005
/en/robinho	 plays_for	 Brazil national football team	 2003	 null
/en/robinho	 plays_for	 Santos FC	 2010	 2010
/en/dean_ashton	 plays_for	 West Ham United F.C.	 2006	 2009
/en/glen_johnson	 plays_for	 Portsmouth F.C.	 2007	 2009
/en/glen_johnson	 plays_for	 Liverpool F.C.	 2009	 null
/en/glen_johnson	 plays_for	 England national football team	 2003	 null
/en/glen_johnson	 plays_for	 Millwall F.C.	 2002	 2002
/en/glen_johnson	 plays_for	 Portsmouth F.C.	 2006	 2007
/en/glen_johnson	 plays_for	 West Ham United F.C.	 2002	 2003
/en/glen_johnson	 plays_for	 Chelsea F.C.	 2003	 2007
/en/wesley_sneijder	 plays_for	 Real Madrid C.F.	 2007	 2009
/en/wesley_sneijder	 plays_for	 Inter Milan	 2009	 2013
/en/wesley_sneijder	 plays_for	 Netherlands national football team	 2003	 null
/en/wesley_sneijder	 plays_for	 AFC Ajax	 2002	 2007
/en/wesley_sneijder	 plays_for	 Galatasaray S.K.	 2013-01-20	 null
/en/ryan_babel	 plays_for	 Liverpool F.C.	 2007	 2011
/en/ryan_babel	 plays_for	 AFC Ajax	 2004	 2007
/en/ryan_babel	 plays_for	 Netherlands national under-21 football team	 2005	 2007
/en/ryan_babel	 plays_for	 Netherlands national football team	 2005	 null
/en/ryan_babel	 plays_for	 TSG 1899 Hoffenheim	 2011	 2012
/en/ryan_babel	 plays_for	 AFC Ajax	 2012	 null
/en/mohd_safee_mohd_sali	 plays_for	 Malaysia national football team	 2006	 null
/en/mohd_safee_mohd_sali	 plays_for	 Pelita Bandung Raya	 2011	 2012
/en/mohd_safee_mohd_sali	 plays_for	 Malaysia national under-23 football team	 2004	 2007
/en/mohd_safee_mohd_sali	 plays_for	 Kuala Lumpur FA	 2003	 2005
/en/mohd_safee_mohd_sali	 plays_for	 Selangor FA	 2006	 2011
/en/mohd_safee_mohd_sali	 plays_for	 Telekom Malaysia F.C.	 2003	 2003
/en/mohd_safee_mohd_sali	 plays_for	 Sarawak FA	 2005	 2006
/en/mohd_safee_mohd_sali	 plays_for	 Arema FC	 2012	 2013
/en/mohd_safee_mohd_sali	 plays_for	 Johor Darul Takzim F.C.	 2013	 null
/en/obafemi_martins	 plays_for	 Newcastle United F.C.	 2006	 2009
/en/obafemi_martins	 plays_for	 VfL Wolfsburg	 2009	 2010
/en/obafemi_martins	 plays_for	 FC Rubin Kazan	 2010	 2012
/en/obafemi_martins	 plays_for	 Levante UD	 2012	 null
/en/moussa_sissoko	 plays_for	 Toulouse FC	 2007	 2013
/en/moussa_sissoko	 plays_for	 France national football team	 2009	 null
/en/moussa_sissoko	 plays_for	 Newcastle United F.C.	 2013-01-24	 null
/en/amr_zaki	 plays_for	 Zamalek SC	 2006	 2012
/en/amr_zaki	 plays_for	 Hull City A.F.C.	 2010	 2010
/en/amr_zaki	 plays_for	 Egypt national football team	 2004	 null
/en/amr_zaki	 plays_for	 Sanica Boru Elazığspor	 2012	 null
/en/amr_zaki	 plays_for	 Wigan Athletic F.C.	 2008	 2009
/en/amr_zaki	 plays_for	 FC Lokomotiv Moscow	 2006	 2006
/en/amr_zaki	 plays_for	 ENPPI Club	 2003	 2005
/en/amr_zaki	 plays_for	 El Mansoura SC	 2001	 2003
/en/lucas_leiva	 plays_for	 Liverpool F.C.	 2007	 null
/en/kris_commons	 plays_for	 Derby County F.C.	 2008	 2011
/en/kris_commons	 plays_for	 Scotland national football team	 2008	 null
/en/kris_commons	 plays_for	 Celtic F.C.	 2011-01-28	 null
/en/steven_naismith	 plays_for	 Rangers F.C.	 2007	 2012
/en/steven_naismith	 plays_for	 Kilmarnock F.C.	 2003	 2007
/en/steven_naismith	 plays_for	 Everton F.C.	 2012	 null
/en/steven_naismith	 plays_for	 Scotland national football team	 2007	 null
/en/steven_naismith	 plays_for	 Scotland national under-21 football team	 2006	 2008
/en/steven_naismith	 plays_for	 Scotland B national football team	 2006	 2009
/en/alberto_aquilani	 plays_for	 A.S. Roma	 2004	 2009
/en/alberto_aquilani	 plays_for	 Liverpool F.C.	 2009	 2010
/en/alberto_aquilani	 plays_for	 Juventus F.C.	 2010	 2011
/en/alberto_aquilani	 plays_for	 A.C. Milan	 2011	 2012
/en/alberto_aquilani	 plays_for	 ACF Fiorentina	 2012	 null
