"http://dbpedia.org/resource/Ben_Kingsley"	"spouse"	"http://dbpedia.org/resource/Alison_Sutcliffe"	"""\""1978"	"0"	"2011"	"1"
"http://dbpedia.org/resource/Ben_Kingsley"	"spouse"	"http://dbpedia.org/resource/Alison_Sutcliffe"	"""\""1978"	"0"	"1000"	"1"
"http://dbpedia.org/resource/Norman_Eshley"	"spouse"	"http://dbpedia.org/resource/Millicent_Martin"	"""\""1969"	"""\""1973"	"1945"	"4"
"http://dbpedia.org/resource/Norman_Eshley"	"spouse"	"http://dbpedia.org/resource/Millicent_Martin"	"""\""1969"	"""\""1973"	"1968"	"2"
"http://dbpedia.org/resource/Millicent_Martin"	"spouse"	"http://dbpedia.org/resource/Norman_Eshley"	"""\""1969"	"""\""1973"	"1945"	"4"
"http://dbpedia.org/resource/Millicent_Martin"	"spouse"	"http://dbpedia.org/resource/Norman_Eshley"	"""\""1969"	"""\""1973"	"1968"	"2"
"http://dbpedia.org/resource/Millicent_Martin"	"spouse"	"http://dbpedia.org/resource/Ronnie_Carroll"	"""\""1959"	"""\""1965"	"1959"	"4"
"http://dbpedia.org/resource/Millicent_Martin"	"spouse"	"http://dbpedia.org/resource/Ronnie_Carroll"	"""\""1959"	"""\""1965"	"1964"	"5"
"http://dbpedia.org/resource/Tori_Spelling"	"spouse"	"http://dbpedia.org/resource/Dean_McDermott"	"""\""2004"	"""\""2006"	"2013"	"2"
"http://dbpedia.org/resource/Malinda_Williams"	"spouse"	"http://dbpedia.org/resource/Mekhi_Phifer"	"""\""1999"	"""\""2003"	"2009"	"1"
"http://dbpedia.org/resource/Malinda_Williams"	"spouse"	"http://dbpedia.org/resource/Mekhi_Phifer"	"""\""1999"	"""\""2003"	"1973"	"1"
